sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
75.000000,865.000,5.000000,5.000000,1.6328996454e-02,-1.2506814812e-02,2.2484308042e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0174176308e-02,1.1304234094e-11,4.2262552696e-03
75.000000,865.000,5.000000,10.000000,1.6321629859e-02,-1.1917722844e-02,4.4276792831e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0178878224e-02,1.1783298628e-11,4.2243486546e-03
75.000000,865.000,5.000000,15.000000,1.6309475692e-02,-1.0955936549e-02,6.4706717636e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0186787103e-02,1.2622845922e-11,4.2212029248e-03
75.000000,865.000,5.000000,20.000000,1.6292716251e-02,-9.6508659766e-03,8.3144877570e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0198007321e-02,1.3889441877e-11,4.2168652623e-03
75.000000,865.000,5.000000,25.000000,1.6271600957e-02,-8.0424243656e-03,9.9022781982e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0212676833e-02,1.5686761865e-11,4.2114002221e-03
75.000000,865.000,5.000000,30.000000,1.6246440755e-02,-6.1798134297e-03,1.1184999060e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0230959340e-02,1.8167723577e-11,4.2048882824e-03
75.000000,865.000,5.000000,35.000000,1.6217601179e-02,-4.1200258749e-03,1.2122907618e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0253034674e-02,2.1552667144e-11,4.1974240511e-03
75.000000,865.000,5.000000,40.000000,1.6185494287e-02,-1.9261106748e-03,1.2686775856e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0279087742e-02,2.6155921089e-11,4.1891141760e-03
75.000000,865.000,5.000000,45.000000,1.6150569669e-02,3.3474616725e-04,1.2858784104e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0309296391e-02,3.2424074465e-11,4.1800750197e-03
75.000000,865.000,5.000000,50.000000,1.6113304792e-02,2.5932670264e-03,1.2633067704e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0343818629e-02,4.0990534880e-11,4.1704301597e-03
75.000000,865.000,5.000000,55.000000,1.6074194932e-02,4.7801920559e-03,1.2015900066e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0382779635e-02,5.2752499661e-11,4.1603077830e-03
75.000000,865.000,5.000000,60.000000,1.6033742976e-02,6.8283884519e-03,1.1025506501e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0426259019e-02,6.8978234582e-11,4.1498380465e-03
75.000000,865.000,5.000000,65.000000,1.5992449359e-02,8.6748954566e-03,9.6915144660e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0474278790e-02,9.1454319296e-11,4.1391504719e-03
75.000000,865.000,5.000000,70.000000,1.5950802400e-02,1.0262842924e-02,8.0540568909e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0526792461e-02,1.2268379497e-10,4.1283714459e-03
75.000000,865.000,5.000000,75.000000,1.5909269304e-02,1.1543185115e-02,6.1625557998e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0583675717e-02,1.6614604405e-10,4.1176218895e-03
