sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
40.000000,555.000,0.000000,330.000000,3.9784437158e-02,-4.9816743631e-03,-8.6285131036e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,335.000000,3.9784437158e-02,-6.4043171122e-03,-7.6323679266e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,340.000000,3.9784437158e-02,-7.6323679266e-03,-6.4043171122e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,345.000000,3.9784437158e-02,-8.6285131036e-03,-4.9816743631e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,350.000000,3.9784437158e-02,-9.3624852763e-03,-3.4076659593e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,355.000000,3.9784437158e-02,-9.8119830715e-03,-1.7301173498e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,40.000000,0.000000,6.3885641008e-02,-1.8297443016e-03,-1.9186864630e-19,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.2821957306e-02,1.1145363187e-11,4.8939240289e-02
40.000000,555.000,40.000000,5.000000,6.3789375323e-02,-1.7261470699e-03,1.3005686056e-04,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.2842458263e-02,1.1661482980e-11,4.8865496496e-02
40.000000,555.000,40.000000,10.000000,6.3502301322e-02,-1.4197021955e-03,2.2041653532e-04,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.2905181231e-02,1.3353076556e-11,4.8645585053e-02
40.000000,555.000,40.000000,15.000000,6.3029544963e-02,-9.2330893802e-04,2.3286006202e-04,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.3013735406e-02,1.6715707044e-11,4.8283432671e-02
40.000000,555.000,40.000000,20.000000,6.2379506731e-02,-2.5799975169e-04,1.3207794001e-04,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.3173967445e-02,2.2836758793e-11,4.7785474496e-02
40.000000,555.000,40.000000,25.000000,6.1563651780e-02,5.4774405705e-04,-1.1299115937e-04,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.3393714221e-02,3.3967962626e-11,4.7160493344e-02
40.000000,555.000,40.000000,30.000000,6.0596224634e-02,1.4589206305e-03,-5.2795690922e-04,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.3682468004e-02,5.4841048963e-11,4.6419401155e-02
40.000000,555.000,40.000000,35.000000,5.9493896626e-02,2.4351511348e-03,-1.1319476142e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.4050964991e-02,9.5751714290e-11,4.5574968910e-02
40.000000,555.000,40.000000,40.000000,5.8275356181e-02,3.4320032536e-03,-1.9367874704e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,5.4510710606e-02,1.8002606041e-10,4.4641512774e-02
