vza,raa,julyOCRT_rrs0minus_I,julyOCRT_rrs0minus_Q,julyOCRT_rrs0minus_U,julyOCRT_Rrs0plus_I,julyOCRT_Rrs0plus_Q,julyOCRT_Rrs0plus_U,julyOSOAA_rrs0minus_I,julyOSOAA_rrs0minus_Q,julyOSOAA_rrs0minus_U,julyOSOAA_Rrs0plus_I,julyOSOAA_Rrs0plus_Q,julyOSOAA_Rrs0plus_U,curMoment_rrs0minus_I,curMoment_rrs0minus_Q,curMoment_rrs0minus_U,curMoment_Rrs0plus_I,curMoment_Rrs0plus_Q,curMoment_Rrs0plus_U,curDirect_rrs0minus_I,curDirect_rrs0minus_Q,curDirect_rrs0minus_U,curDirect_Rrs0plus_I,curDirect_Rrs0plus_Q,curDirect_Rrs0plus_U
35.0,135.0,3.0887818518e-02,-3.4440039946e-03,-4.4151521516e-03,1.7327120166e-02,-1.6874137264e-03,-2.4804595425e-03,3.0856734345e-02,-3.4237898291e-03,-4.4063147511e-03,1.7336754669e-02,-1.6986210722e-03,-2.4792271032e-03,3.0791397879e-02,-3.4334416195e-03,-4.4022178683e-03,1.7270150458e-02,-1.6819717683e-03,-2.4727807363e-03,3.0825428270e-02,-3.4416558677e-03,-4.4124092361e-03,1.7290484905e-02,-1.6864386312e-03,-2.4786892879e-03
35.0,150.0,3.1527653125e-02,-4.9294621798e-03,-3.4539414348e-03,1.7674709980e-02,-2.5169082877e-03,-1.9404454698e-03,3.1489960035e-02,-4.9087239143e-03,-3.4488219170e-03,1.7684149649e-02,-2.5293199501e-03,-1.9405710578e-03,3.1433837662e-02,-4.9158622192e-03,-3.4453578999e-03,1.7619170191e-02,-2.5096007573e-03,-1.9353005461e-03,3.1465040949e-02,-4.9256144094e-03,-3.4519745069e-03,1.7637929912e-02,-2.5150157374e-03,-1.9391610738e-03
35.0,165.0,3.1957020772e-02,-5.9842267604e-03,-1.8996755653e-03,1.7907499249e-02,-3.1060993408e-03,-1.0672493771e-03,3.1914690948e-02,-5.9644313483e-03,-1.8976944315e-03,1.7916700133e-02,-3.1202048544e-03,-1.0678255276e-03,3.1864757805e-02,-5.9683780426e-03,-1.8952513297e-03,1.7852810830e-02,-3.0974178718e-03,-1.0645863333e-03,3.1893742426e-02,-5.9802171703e-03,-1.8989119367e-03,1.7870324687e-02,-3.1040667264e-03,-1.0667216988e-03
35.0,180.0,3.2108380118e-02,-6.3661795461e-03,-1.8344629120e-18,1.7989480176e-02,-3.3194910704e-03,-1.0306125087e-18,3.2064392695e-02,-6.3470817232e-03,0.0000000000e+00,1.7998615923e-02,-3.3344224687e-03,0.0000000000e+00,3.2016783240e-02,-6.3491152991e-03,-1.8299146412e-18,1.7935162024e-02,-3.3100858449e-03,-1.0278858996e-18,3.2044740390e-02,-6.3623760656e-03,-1.8339486865e-18,1.7952093350e-02,-3.3175574118e-03,-1.0302283221e-18
40.0,0.0,2.7204547662e-02,6.9945031445e-04,1.1265701788e-19,1.5261630861e-02,6.9260569026e-04,6.3155851301e-20,2.7207021144e-02,6.8602179978e-04,1.0934485540e-19,1.5270128830e-02,6.5844291091e-04,6.2026761073e-20,2.7075511585e-02,6.9870274182e-04,1.1351605862e-19,1.5186738735e-02,6.9064645121e-04,6.3626824570e-20,2.7102944826e-02,6.9908213651e-04,1.1304947454e-19,1.5203250667e-02,6.9121332948e-04,6.3370002199e-20
40.0,15.0,2.7238424859e-02,7.8399312888e-04,-2.6401694068e-04,1.5281559794e-02,7.4038393245e-04,-1.4800866347e-04,2.7240404700e-02,7.7102713657e-04,-2.5669995720e-04,1.5289997749e-02,7.0642786010e-04,-1.4544731562e-04,2.7109546882e-02,7.8205148887e-04,-2.6413405512e-04,1.5206739796e-02,7.3774905914e-04,-1.4804963625e-04,2.7137871861e-02,7.8273026937e-04,-2.6444584092e-04,1.5223756480e-02,7.3849713294e-04,-1.4823539507e-04
40.0,30.0,2.7351530597e-02,9.9520220966e-04,-6.5809085668e-04,1.5347311849e-02,8.6006033535e-04,-3.6892764490e-04,2.7352514611e-02,9.8508903449e-04,-6.4305929666e-04,1.5355923846e-02,8.2751002205e-04,-3.6344443053e-04,2.7224493659e-02,9.9162915842e-04,-6.5646949364e-04,1.5273494999e-02,8.5651124178e-04,-3.6795736052e-04,2.7254700398e-02,9.9312986531e-04,-6.5755236621e-04,1.5291580739e-02,8.5774972823e-04,-3.6859167247e-04
40.0,45.0,2.7573927108e-02,1.2169973361e-03,-1.2698314844e-03,1.5474461416e-02,9.8687933908e-04,-7.1187121690e-04,2.7573504550e-02,1.2128397005e-03,-1.2484812910e-03,1.5483707662e-02,9.5735999573e-04,-7.0399778232e-04,2.7450486901e-02,1.2130401079e-03,-1.2652439862e-03,1.5402635523e-02,9.8313344153e-04,-7.0918122180e-04,2.7483337020e-02,1.2155534117e-03,-1.2679375526e-03,1.5422224064e-02,9.8497823487e-04,-7.1074373253e-04
40.0,60.0,2.7942706719e-02,1.2894807704e-03,-2.1132605701e-03,1.5682040865e-02,1.0315940235e-03,-1.1847000111e-03,2.7939634001e-02,1.2928494528e-03,-2.0891730368e-03,1.5692134676e-02,1.0058437481e-03,-1.1761685963e-03,2.7823929585e-02,1.2862282519e-03,-2.1060871615e-03,1.5612802356e-02,1.0282872307e-03,-1.1804817748e-03,2.7859610688e-02,1.2894159773e-03,-2.1114223602e-03,1.5634001160e-02,1.0305447554e-03,-1.1835600311e-03
40.0,75.0,2.8486881643e-02,1.0494336185e-03,-3.1146219958e-03,1.5984515283e-02,9.0300603000e-04,-1.7460661336e-03,2.8479230904e-02,1.0593122133e-03,-3.0913177587e-03,1.5995414427e-02,8.8026535101e-04,-1.7386310985e-03,2.8373017834e-02,1.0470312828e-03,-3.1055672132e-03,1.5917990241e-02,9.0025154703e-04,-1.7406997976e-03,2.8411171979e-02,1.0497875754e-03,-3.1141763800e-03,1.5940593465e-02,9.0228498985e-04,-1.7456548547e-03
40.0,90.0,2.9212626390e-02,3.7455305850e-04,-4.1156841483e-03,1.6383996215e-02,5.3260692501e-04,-2.3072644827e-03,2.9198228345e-02,3.8903617087e-04,-4.0943508031e-03,1.6395606503e-02,5.1149699623e-04,-2.3014540177e-03,2.9103184357e-02,3.7337010002e-04,-4.1043408311e-03,1.6319896978e-02,5.3064660833e-04,-2.3005218575e-03,2.9143225174e-02,3.7414546529e-04,-4.1158888803e-03,1.6343565936e-02,5.3156282828e-04,-2.3071658533e-03
40.0,105.0,3.0091957167e-02,-7.7340388657e-04,-4.8953564662e-03,1.6864370514e-02,-1.0135559509e-04,-2.7443510477e-03,3.0068884402e-02,-7.5492086178e-04,-4.8754809749e-03,1.6876695339e-02,-1.2163045125e-04,-2.7397651202e-03,2.9988337093e-02,-7.7152380965e-04,-4.8810334998e-03,1.6803488919e-02,-1.0142876545e-04,-2.7358654448e-03,3.0027014562e-02,-7.7397542413e-04,-4.8941637764e-03,1.6826393759e-02,-1.0238374429e-04,-2.7434286673e-03
40.0,120.0,3.1057467395e-02,-2.3142486287e-03,-5.2130232363e-03,1.7388728034e-02,-9.5466321523e-04,-2.9224359614e-03,3.1024185084e-02,-2.2914573268e-03,-5.1951355055e-03,1.7401564989e-02,-9.7448527808e-04,-2.9190930804e-03,3.0958925715e-02,-2.3072403336e-03,-5.1975185410e-03,1.7330662697e-02,-9.5166310820e-04,-2.9132583039e-03,3.0994575379e-02,-2.3131809054e-03,-5.2098873857e-03,1.7351870566e-02,-9.5467073460e-04,-2.9204078694e-03
40.0,135.0,3.2005896052e-02,-4.0383940671e-03,-4.8734835322e-03,1.7901483556e-02,-1.9109383013e-03,-2.7320890175e-03,3.1961705213e-02,-4.0126149615e-03,-4.8598925525e-03,1.7914451102e-02,-1.9315023740e-03,-2.7307461946e-03,3.1911108333e-02,-4.0274849731e-03,-4.8612560354e-03,1.7845480357e-02,-1.9055504903e-03,-2.7247799889e-03,3.1942600214e-02,-4.0354723754e-03,-4.8703139566e-03,1.7864372729e-02,-1.9098223910e-03,-2.7300596256e-03
40.0,150.0,3.2812669323e-02,-5.6359827108e-03,-3.8000366300e-03,1.8336208799e-02,-2.7978157969e-03,-2.1303115675e-03,3.2758452856e-02,-5.6107960663e-03,-3.7924625175e-03,1.8348926588e-02,-2.8212003157e-03,-2.1310633046e-03,3.2720688768e-02,-5.6203868147e-03,-3.7901827321e-03,1.8281758632e-02,-2.7896216553e-03,-2.1244332715e-03,3.2747318273e-02,-5.6335961863e-03,-3.7987710210e-03,1.8297899582e-02,-2.7969406019e-03,-2.1294051028e-03
40.0,165.0,3.3356565788e-02,-6.7710810151e-03,-2.0869345181e-03,1.8628643165e-02,-3.4282724782e-03,-1.1699415499e-03,3.3295213130e-02,-6.7491504518e-03,-2.0842516255e-03,1.8640951956e-02,-3.4553862418e-03,-1.1712414374e-03,3.3266589519e-02,-6.7534722884e-03,-2.0817517096e-03,1.8575290117e-02,-3.4188226895e-03,-1.1668415238e-03,3.3289027987e-02,-6.7713677169e-03,-2.0871211167e-03,1.8589051361e-02,-3.4288618903e-03,-1.1699379434e-03
40.0,180.0,3.3548756728e-02,-7.1823694832e-03,-2.0144548721e-18,1.8731865068e-02,-3.6567643799e-03,-1.1293092499e-18,3.3484792192e-02,-7.1623252236e-03,0.0000000000e+00,1.8743992685e-02,-3.6856471697e-03,0.0000000000e+00,3.3460002837e-02,-7.1644506475e-03,-2.0097130605e-18,1.8679183525e-02,-3.6470891558e-03,-1.1264631796e-18,3.3480317809e-02,-7.1842417615e-03,-2.0150131070e-18,1.8691740989e-02,-3.6582315785e-03,-1.1295177225e-18
45.0,0.0,2.7465675115e-02,7.2047885464e-04,1.7007013324e-19,1.5356395351e-02,8.1024374972e-04,9.4988531544e-20,2.7472442361e-02,7.0697555580e-04,1.6655196043e-19,1.5370163385e-02,7.6263113522e-04,9.4086500024e-20,2.7335339931e-02,7.2017300189e-04,1.6948691677e-19,1.5281022008e-02,8.0800348453e-04,9.4647011230e-20,2.7363724864e-02,7.2048064695e-04,1.7031731283e-19,1.5298018442e-02,8.0865662201e-04,9.5117789707e-20
45.0,15.0,2.7504083286e-02,7.9571585782e-04,-3.8546690303e-04,1.5378971680e-02,8.5285050794e-04,-2.1529315219e-04,2.7509666757e-02,7.8329433365e-04,-3.7786308514e-04,1.5392334814e-02,8.0528060745e-04,-2.1325749891e-04,2.7373632841e-02,7.9397465688e-04,-3.8506958775e-04,1.5303508882e-02,8.4979960199e-04,-2.1503539205e-04,2.7402815120e-02,7.9458321016e-04,-3.8574376475e-04,1.5320956906e-02,8.5063578454e-04,-2.1542786042e-04
45.0,30.0,2.7633013478e-02,9.7948308559e-04,-8.9347128934e-04,1.5453735735e-02,9.5743927745e-04,-4.9902663175e-04,2.7636357830e-02,9.6979020763e-04,-8.7793331529e-04,1.5466669594e-02,9.1097545296e-04,-4.9453397006e-04,2.7503690856e-02,9.7573016957e-04,-8.9101444740e-04,1.5378860654e-02,9.5326387257e-04,-4.9757147049e-04,2.7534991182e-02,9.7706955802e-04,-8.9281286826e-04,1.5397508409e-02,9.5454746691e-04,-4.9861276718e-04
45.0,45.0,2.7889019238e-02,1.1573153780e-03,-1.6051641427e-03,1.5599411719e-02,1.0605983506e-03,-8.9652534458e-04,2.7890234120e-02,1.1532167912e-03,-1.5829709545e-03,1.5612820463e-02,1.0171187639e-03,-8.8990758624e-04,2.7763532748e-02,1.1533225824e-03,-1.5994547053e-03,1.5526651773e-02,1.0563286802e-03,-8.9318757068e-04,2.7797746724e-02,1.1555251955e-03,-1.6032271974e-03,1.5546951080e-02,1.0581454275e-03,-8.9536069396e-04
45.0,60.0,2.8318874220e-02,1.1719423867e-03,-2.5303572150e-03,1.5839798646e-02,1.0751514880e-03,-1.4132694057e-03,2.8317443440e-02,1.1757145659e-03,-2.5050243156e-03,1.5854547772e-02,1.0356610170e-03,-1.4060730945e-03,2.8199411719e-02,1.1693063321e-03,-2.5218845458e-03,1.5770383946e-02,1.0717267117e-03,-1.4083024193e-03,2.8236694424e-02,1.1719659822e-03,-2.5286574920e-03,1.5792422536e-02,1.0738454826e-03,-1.4121894455e-03
45.0,75.0,2.8961708593e-02,8.6237415747e-04,-3.5937241093e-03,1.6194369732e-02,9.1173076253e-04,-2.0071870905e-03,2.8955208849e-02,8.7307390893e-04,-3.5685190240e-03,1.6210587846e-02,8.7539439021e-04,-2.0009028694e-03,2.8848467257e-02,8.6119305049e-04,-3.5833435478e-03,1.6128392851e-02,9.0923833366e-04,-2.0010556771e-03,2.8888339267e-02,8.6310001804e-04,-3.5934780245e-03,1.6151893407e-02,9.1096297573e-04,-2.0068640197e-03
45.0,90.0,2.9829791629e-02,1.0613379718e-04,-4.6363862126e-03,1.6668162071e-02,5.0208765657e-04,-2.5895406184e-03,2.9814285989e-02,1.2164291291e-04,-4.6120227355e-03,1.6685269179e-02,4.6721405427e-04,-2.5843769175e-03,2.9721376252e-02,1.0623491005e-04,-4.6234460821e-03,1.6604821170e-02,5.0045141936e-04,-2.5818827882e-03,2.9762481345e-02,1.0590437219e-04,-4.6363674068e-03,1.6629012760e-02,5.0091399699e-04,-2.5892906169e-03
45.0,105.0,3.0892444941e-02,-1.1376940697e-03,-5.4339644933e-03,1.7243427608e-02,-1.7709357040e-04,-3.0350085453e-03,3.0864147181e-02,-1.1178547189e-03,-5.4099955672e-03,1.7260878402e-02,-2.1149716581e-04,-3.0305630177e-03,3.0789013146e-02,-1.1348193916e-03,-5.4181070290e-03,1.7182815959e-02,-1.7699323853e-04,-3.0256473277e-03,3.0827518253e-02,-1.1384065012e-03,-5.4319429981e-03,1.7205549570e-02,-1.7843887791e-04,-3.0335988937e-03
45.0,120.0,3.2067970305e-02,-2.7903772473e-03,-5.7372624682e-03,1.7875688363e-02,-1.0830361547e-03,-3.2044082436e-03,3.2025296409e-02,-2.7656642167e-03,-5.7154942800e-03,1.7893674829e-02,-1.1175133251e-03,-3.2013699177e-03,3.1968797881e-02,-2.7834318043e-03,-5.7221904522e-03,1.7817411152e-02,-1.0804475497e-03,-3.1954574093e-03,3.2002759773e-02,-2.7896642822e-03,-5.7335572635e-03,1.7837614430e-02,-1.0835055591e-03,-3.2020426168e-03
45.0,135.0,3.3228133090e-02,-4.6365082776e-03,-5.3389620025e-03,1.8496494188e-02,-2.0972905169e-03,-2.9819472175e-03,3.3172664794e-02,-4.6088889583e-03,-5.3235512714e-03,1.8516034770e-02,-2.1336198653e-03,-2.9819354340e-03,3.3134846360e-02,-4.6232071800e-03,-5.3243838539e-03,1.8441495747e-02,-2.0908950406e-03,-2.9733092559e-03,3.3162086492e-02,-4.6347338773e-03,-5.3368417399e-03,1.8457911507e-02,-2.0970855319e-03,-2.9804873144e-03
45.0,150.0,3.4217493193e-02,-6.3494896083e-03,-4.1536936345e-03,1.9023845100e-02,-3.0396864630e-03,-2.3199444330e-03,3.4153117963e-02,-6.3241850938e-03,-4.1468046780e-03,1.9045977215e-02,-3.0808478179e-03,-2.3229853297e-03,3.4131323296e-02,-6.3314166864e-03,-4.1432290440e-03,1.8972805252e-02,-3.0303625962e-03,-2.3137139628e-03,3.4151591795e-02,-6.3503937123e-03,-4.1551606633e-03,1.8985255009e-02,-3.0408885666e-03,-2.3205491655e-03
45.0,165.0,3.4885207452e-02,-7.5689484970e-03,-2.2790243789e-03,1.9378810887e-02,-3.7111145918e-03,-1.2728935703e-03,3.4816209628e-02,-7.5494498236e-03,-2.2777562955e-03,1.9403516986e-02,-3.7582463933e-03,-1.2760711128e-03,3.4796950708e-02,-7.5501971762e-03,-2.2743467038e-03,1.9326556164e-02,-3.7013308051e-03,-1.2700692308e-03,3.4820283321e-02,-7.5753057433e-03,-2.2816778284e-03,1.9340652999e-02,-3.7152866055e-03,-1.2742577266e-03
45.0,180.0,3.5121232437e-02,-8.0113545844e-03,-2.1993319922e-18,1.9504116443e-02,-3.9547934743e-03,-1.2283833283e-18,3.5050932357e-02,-7.9949766419e-03,0.0000000000e+00,1.9529889950e-02,-4.0047081331e-03,0.0000000000e+00,3.5032489679e-02,-7.9931139961e-03,-2.1943843556e-18,1.9451561752e-02,-3.9452615932e-03,-1.2254156527e-18,3.5056811235e-02,-8.0205816285e-03,-2.2026239511e-18,1.9466185343e-02,-3.9605387594e-03,-1.2301081922e-18
50.0,0.0,2.7726409792e-02,6.9578107133e-04,2.2522379336e-19,1.5411484125e-02,9.2960647729e-04,1.2500010430e-19,2.7736012407e-02,6.8456623897e-04,2.2143057504e-19,1.5434784496e-02,8.6110740164e-04,1.2468066389e-19,2.7594283115e-02,6.9635560884e-04,2.2437560104e-19,1.5335562225e-02,9.2718239963e-04,1.2450859688e-19,2.7623918393e-02,6.9648665333e-04,2.2556939936e-19,1.5353159284e-02,9.2790452459e-04,1.2518033837e-19
50.0,15.0,2.7769641566e-02,7.6333415228e-04,-5.0223693264e-04,1.5436816350e-02,9.6796903837e-04,-2.7874350230e-04,2.7777743321e-02,7.5184460270e-04,-4.9402720120e-04,1.5459585110e-02,8.9928398967e-04,-2.7790105522e-04,2.7637513395e-02,7.6205768909e-04,-5.0170827364e-04,1.5360853139e-02,9.6451075566e-04,-2.7840368071e-04,2.7667847922e-02,7.6245339682e-04,-5.0275932853e-04,1.5378845551e-02,9.6539631599e-04,-2.7900762712e-04
50.0,30.0,2.7915648473e-02,9.2415120144e-04,-1.1202831736e-03,1.5521051901e-02,1.0601392430e-03,-6.2176163295e-04,2.7920771771e-02,9.1426183870e-04,-1.1031790698e-03,1.5543094484e-02,9.9218378840e-04,-6.1929989659e-04,2.7784562815e-02,9.2017829110e-04,-1.1172490181e-03,1.5445600694e-02,1.0551887965e-03,-6.1997430629e-04,2.7817223613e-02,9.2121928143e-04,-1.1198055152e-03,1.5464903810e-02,1.0564849816e-03,-6.2143905025e-04
50.0,45.0,2.8208319678e-02,1.0645565079e-03,-1.9292105513e-03,1.5686337524e-02,1.1438471810e-03,-1.0707195564e-03,2.8210531983e-02,1.0606275775e-03,-1.9041468482e-03,1.5708857507e-02,1.0789137519e-03,-1.0665169731e-03,2.8081514194e-02,1.0604492962e-03,-1.9222311689e-03,1.5613232732e-02,1.1388920512e-03,-1.0666681431e-03,2.8117338250e-02,1.0621993792e-03,-1.9271499800e-03,1.5634318731e-02,1.1406501736e-03,-1.0694770092e-03
50.0,60.0,2.8704848611e-02,1.0291725247e-03,-2.9346523889e-03,1.5961391477e-02,1.1339244929e-03,-1.6287437895e-03,2.8703347870e-02,1.0341930144e-03,-2.9052530532e-03,1.5985622094e-02,1.0734120273e-03,-1.6240980934e-03,2.8584895099e-02,1.0273863350e-03,-2.9244654612e-03,1.5892090908e-02,1.1303939998e-03,-1.6228194577e-03,2.8623989544e-02,1.0293583753e-03,-2.9327387172e-03,1.5915017992e-02,1.1323388102e-03,-1.6275311546e-03
50.0,75.0,2.9454753609e-02,6.5874020457e-04,-4.0598358563e-03,1.6370593612e-02,9.4289686193e-04,-2.2532251051e-03,2.9446058883e-02,6.7176574760e-04,-4.0296219238e-03,1.6396793636e-02,8.8577225327e-04,-2.2494973548e-03,2.9341321193e-02,6.5921857054e-04,-4.0478546711e-03,1.6304890079e-02,9.4078335843e-04,-2.2462010268e-03,2.9383160818e-02,6.6015375667e-04,-4.0595753655e-03,1.6329351879e-02,9.4219211177e-04,-2.2528721508e-03
50.0,90.0,3.0476281506e-02,-1.7008685956e-04,-5.1456687270e-03,1.6921660750e-02,5.0262138568e-04,-2.8558666825e-03,3.0454697124e-02,-1.5176613671e-04,-5.1153173514e-03,1.6949206085e-02,4.4651588321e-04,-2.8530614834e-03,3.0368273975e-02,-1.6851424037e-04,-5.1313925698e-03,1.6858899003e-02,5.0129512627e-04,-2.8474686460e-03,3.0409885395e-02,-1.7001830893e-04,-5.1456554843e-03,1.6883227410e-02,5.0131228012e-04,-2.8555952026e-03
50.0,105.0,3.1735798933e-02,-1.5022431125e-03,-5.9647938760e-03,1.7595034274e-02,-2.1251519658e-04,-3.3104844097e-03,3.1696418872e-02,-1.4792657489e-03,-5.9340056721e-03,1.7623794435e-02,-2.6917349035e-04,-3.3081715872e-03,3.1632197507e-02,-1.4989278469e-03,-5.9484024758e-03,1.7534640941e-02,-2.1266832769e-04,-3.3008368222e-03,3.1670060359e-02,-1.5035501985e-03,-5.9626025465e-03,1.7556876836e-02,-2.1450916896e-04,-3.3089621486e-03
50.0,120.0,3.3136855540e-02,-3.2621762210e-03,-6.2588465962e-03,1.8338630702e-02,-1.1624445377e-03,-3.4736848431e-03,3.3078980435e-02,-3.2336379875e-03,-6.2307834574e-03,1.8370016429e-02,-1.2205208000e-03,-3.4731005727e-03,3.3038843175e-02,-3.2549397089e-03,-6.2423368921e-03,1.8281293598e-02,-1.1601525486e-03,-3.4639444042e-03,3.3069976625e-02,-3.2628126832e-03,-6.2555008235e-03,1.8299784399e-02,-1.1640005967e-03,-3.4715068267e-03
50.0,135.0,3.4525126851e-02,-5.2296767215e-03,-5.8066359237e-03,1.9071060243e-02,-2.2278968469e-03,-3.2227061149e-03,3.4453276746e-02,-5.1978726431e-03,-5.7875346620e-03,1.9108009300e-02,-2.2897248912e-03,-3.2261464763e-03,3.4437434480e-02,-5.2142289417e-03,-5.7900403006e-03,1.9019492149e-02,-2.2206657455e-03,-3.2129598332e-03,3.4459203243e-02,-5.2302955412e-03,-5.8066602776e-03,1.9032677026e-02,-2.2293258542e-03,-3.2224215715e-03
50.0,150.0,3.5712141670e-02,-7.0606744723e-03,-4.5119867139e-03,1.9694396365e-02,-3.2214853347e-03,-2.5041706359e-03,3.5633607846e-02,-7.0321745419e-03,-4.5046136839e-03,1.9739319493e-02,-3.2908622605e-03,-2.5113162494e-03,3.5623878979e-02,-7.0405563388e-03,-4.5017159472e-03,1.9642499179e-02,-3.2115065407e-03,-2.4980538593e-03,3.5650827743e-02,-7.0661668142e-03,-4.5172810484e-03,1.9658419774e-02,-3.2254384039e-03,-2.5068771375e-03
50.0,165.0,3.6514502661e-02,-8.3679312916e-03,-2.4747042854e-03,2.0114376029e-02,-3.9317504499e-03,-1.3734707562e-03,3.6434796653e-02,-8.3473701153e-03,-2.4743470846e-03,2.0166649287e-02,-4.0098694865e-03,-1.3796129820e-03,3.6428733490e-02,-8.3482591176e-03,-2.4710980848e-03,2.0063784649e-02,-3.9218520430e-03,-1.3712406958e-03,3.6459052757e-02,-8.3816927603e-03,-2.4805533092e-03,2.0081454887e-02,-3.9401147860e-03,-1.3765896593e-03
50.0,180.0,3.6798325203e-02,-8.8429939394e-03,-2.3880242030e-18,2.0262689549e-02,-4.1900157997e-03,-1.3253629645e-18,3.6718915243e-02,-8.8266672563e-03,0.0000000000e+00,2.0317977597e-02,-4.2721471241e-03,0.0000000000e+00,3.6713962475e-02,-8.8245371832e-03,-2.3840935565e-18,2.0212830576e-02,-4.1807216629e-03,-1.3229608842e-18,3.6745506980e-02,-8.8609494804e-03,-2.3948546247e-18,2.0231133897e-02,-4.2006336567e-03,-1.3290309462e-18
55.0,0.0,2.7976886274e-02,6.3353342334e-04,2.7730600778e-19,1.5394514437e-02,1.0609933421e-03,1.5226615105e-19,2.7989893365e-02,6.2405620909e-04,2.7372524086e-19,1.5436840362e-02,9.5976927149e-04,1.5311300306e-19,2.7842679109e-02,6.3523415335e-04,2.7741290459e-19,1.5318232822e-02,1.0583326407e-03,1.5229945668e-19,2.7873334616e-02,6.3511972839e-04,2.7805438919e-19,1.5336215896e-02,1.0591292108e-03,1.5266295967e-19
55.0,15.0,2.8024873517e-02,6.9495281233e-04,-6.1261137867e-04,1.5422456881e-02,1.0959769830e-03,-3.3637921322e-04,2.8036666048e-02,6.8459480813e-04,-6.0463314002e-04,1.5464342282e-02,9.9433517092e-04,-3.3788121385e-04,2.7890779014e-02,6.9429374652e-04,-6.1236050091e-04,1.5346172416e-02,1.0920164005e-03,-3.3618541184e-04,2.7922510458e-02,6.9440856145e-04,-6.1377410439e-04,1.5364754772e-02,1.0929688760e-03,-3.3698648533e-04
55.0,30.0,2.8188404611e-02,8.3715525037e-04,-1.3351968354e-03,1.5515969696e-02,1.1783092115e-03,-7.3314417039e-04,2.8197505703e-02,8.2732144997e-04,-1.3176797096e-03,1.5557378302e-02,1.0770529443e-03,-7.3466942124e-04,2.8056358243e-02,8.3291399762e-04,-1.3319056771e-03,1.5440704033e-02,1.1724183425e-03,-7.3121512235e-04,2.8090573769e-02,8.3359036686e-04,-1.3352014819e-03,1.5460673036e-02,1.1737487119e-03,-7.3307891516e-04
55.0,45.0,2.8519964915e-02,9.4654836148e-04,-2.2371574395e-03,1.5701009179e-02,1.2468875510e-03,-1.2284023535e-03,2.8525665345e-02,9.4254133248e-04,-2.2102849011e-03,1.5743090884e-02,1.1488050177e-03,-1.2290256225e-03,2.8392860565e-02,9.4225084823e-04,-2.2287941576e-03,1.5628427322e-02,1.2410802149e-03,-1.2236061612e-03,2.8430458117e-02,9.4348913804e-04,-2.2348297549e-03,1.5650283435e-02,1.2428106826e-03,-1.2270107505e-03
55.0,60.0,2.9087713903e-02,8.6898660642e-04,-3.3199511998e-03,1.6011114245e-02,1.2187175261e-03,-1.8229543417e-03,2.9087799382e-02,8.7492807221e-04,-3.2875521721e-03,1.6055094528e-02,1.1256435021e-03,-1.8236392436e-03,2.8967278345e-02,8.6817588219e-04,-3.3077670261e-03,1.5942234613e-02,1.2150010579e-03,-1.8159613794e-03,2.9008267520e-02,8.6940595077e-04,-3.3174208959e-03,1.5965977945e-02,1.2168114702e-03,-1.8213965041e-03
55.0,75.0,2.9950904459e-02,4.4643884573e-04,-4.5054976880e-03,1.6474829027e-02,1.0084419105e-03,-2.4739268976e-03,2.9940642287e-02,4.6133055765e-04,-4.4717748899e-03,1.6521434522e-02,9.1894402433e-04,-2.4760177114e-03,2.9836135411e-02,4.4876824321e-04,-4.4919455170e-03,1.6409066343e-02,1.0066306096e-03,-2.4660743979e-03,2.9879871999e-02,4.4873996244e-04,-4.5050690097e-03,1.6434322326e-02,1.0078039190e-03,-2.4734627299e-03
55.0,90.0,3.1132826534e-02,-4.4600965683e-04,-5.6350730728e-03,1.7101773197e-02,5.4799074143e-04,-3.0941662410e-03,3.1106214778e-02,-4.2583277300e-04,-5.6008671719e-03,1.7151589355e-02,4.5861258553e-04,-3.0975222194e-03,3.1024187523e-02,-4.4310746986e-04,-5.6203014795e-03,1.7039289606e-02,5.4672713620e-04,-3.0855408942e-03,3.1066095873e-02,-4.4565808324e-04,-5.6354904098e-03,1.7063523249e-02,5.4643339173e-04,-3.0941092052e-03
55.0,105.0,3.2596984063e-02,-1.8585642192e-03,-6.4789180853e-03,1.7870606491e-02,-1.9116270115e-04,-3.5575136930e-03,3.2549816726e-02,-1.8341932371e-03,-6.4439498564e-03,1.7925291809e-02,-2.8299042211e-04,-3.5615278254e-03,3.2494257172e-02,-1.8558579944e-03,-6.4640734139e-03,1.7811238996e-02,-1.9226020398e-04,-3.5487709929e-03,3.2530801730e-02,-1.8609396668e-03,-6.4774167381e-03,1.7832517346e-02,-1.9413657479e-04,-3.5563603694e-03
55.0,120.0,3.4233397044e-02,-3.7204076614e-03,-6.7691682407e-03,1.8722679119e-02,-1.1728934303e-03,-3.7168873551e-03,3.4166451856e-02,-3.6905744352e-03,-6.7375289549e-03,1.8785721209e-02,-1.2686779947e-03,-3.7230023267e-03,3.4141509947e-02,-3.7121326859e-03,-6.7493826769e-03,1.8669268883e-02,-1.1704906504e-03,-3.7054055438e-03,3.4167329110e-02,-3.7232532791e-03,-6.7671335543e-03,1.8684562067e-02,-1.1760320122e-03,-3.7154264670e-03
